listing_id,building_id,apartment_number,list_price,list_date
24467,20567,PH-C,699000,2017-05-16 00:00:00 -0400
24468,20578,8E,1825000,2016-04-04 00:00:00 -0400
24469,20578,7C,2750000,2017-03-03 00:00:00 -0500
24470,20578,7D,2185000,2015-10-22 00:00:00 -0400
24471,20578,9A,685000,2015-09-17 00:00:00 -0400
24472,20578,12C,1775000,2016-05-12 00:00:00 -0400
24473,20578,12D,2195000,2016-04-11 00:00:00 -0400
24474,20578,12E,1950000,2014-12-04 00:00:00 -0500
24475,20578,11E,2195000,2014-02-03 00:00:00 -0500
24476,20578,10D,2100000,2015-01-05 00:00:00 -0500
24477,20578,4B,1995000,2014-07-22 00:00:00 -0400
24478,20578,16F,3200000,2018-06-04 00:00:00 -0400
24479,20582,14-15A,13500000,2018-08-07 00:00:00 -0400
24480,20582,6/7B,7250000,2014-02-21 00:00:00 -0500
24481,20582,5C,10000000,2016-04-28 00:00:00 -0400
24482,20621,4A,2295000,2015-03-23 00:00:00 -0400
24483,20621,16E,1425000,2017-09-14 00:00:00 -0400
24484,20621,2E,1300000,2015-11-10 00:00:00 -0500
24485,20621,14A,3000000,2016-09-09 00:00:00 -0400
24486,20621,14E,1425000,2017-03-02 00:00:00 -0500
24487,20621,4D,2295000,2016-09-26 00:00:00 -0400
24488,20621,14-B,950000,2017-11-10 00:00:00 -0500
24489,20621,7-A,590000,2017-11-29 00:00:00 -0500
24490,20621,9C,1450000,2017-02-02 00:00:00 -0500
24491,20621,3-B,2175000,2017-03-27 00:00:00 -0400
24492,20641,38-B,2800000,2015-07-22 00:00:00 -0400
24493,20641,34E,3100000,2014-05-06 00:00:00 -0400
24494,20641,19B,895000,2014-05-13 00:00:00 -0400
24495,20641,17E,2150000,2015-05-05 00:00:00 -0400
24496,20641,23F,950000,2017-03-15 00:00:00 -0400
24497,20641,5E,1595000,2014-10-02 00:00:00 -0400
24498,20641,35-D,1800000,2014-04-01 00:00:00 -0400
24499,20641,31C,2195000,2018-07-24 00:00:00 -0400
24500,20641,10D,1595000,2014-07-30 00:00:00 -0400
24501,20641,23C,1850000,2014-07-14 00:00:00 -0400
24502,20641,9-C,1750000,2014-07-22 00:00:00 -0400
24503,20641,24E,3195000,2015-04-22 00:00:00 -0400
24504,20641,34-C,2195000,2015-03-04 00:00:00 -0500
24505,20641,20-B,789000,2017-03-23 00:00:00 -0400
24506,20641,8E,1799000,2016-03-10 00:00:00 -0500
24507,20641,16C,1850000,2015-03-10 00:00:00 -0400
24508,20641,30A,2950000,2016-05-03 00:00:00 -0400
24509,20641,7C,1945000,2017-03-15 00:00:00 -0400
24510,20641,6A,1995000,2015-03-24 00:00:00 -0400
24511,20641,36C,2425000,2017-11-06 00:00:00 -0500
24512,20647,4K,1295000,2014-02-27 00:00:00 -0500
24513,20647,3-C,335000,2014-09-03 00:00:00 -0400
24514,20647,11Q,1200000,2016-04-14 00:00:00 -0400
24515,20647,3-D,950000,2016-02-19 00:00:00 -0500
24516,20647,1G,420000,2014-11-03 00:00:00 -0500
24517,20647,4F,495000,2017-05-16 00:00:00 -0400
24518,20647,3-G,469000,2018-08-08 00:00:00 -0400
24519,20647,1A,936000,2016-05-24 00:00:00 -0400
24520,20647,5G,425000,2017-01-17 00:00:00 -0500
24521,20647,7C,465000,2017-08-24 00:00:00 -0400
24522,20647,11S,699000,2017-10-06 00:00:00 -0400
24523,20647,8D,799000,2017-10-10 00:00:00 -0400
24524,20647,11V,390000,2016-11-14 00:00:00 -0500
24525,20647,8B,475000,2017-07-17 00:00:00 -0400
24526,20647,3G,425000,2015-06-15 00:00:00 -0400
24527,20647,1L,550000,2014-01-07 00:00:00 -0500
24528,20647,1D,750000,2016-09-21 00:00:00 -0400
24529,20647,4G,465000,2017-03-29 00:00:00 -0400
24530,20647,7G,465000,2017-04-10 00:00:00 -0400
24531,20647,7-F,495000,2018-06-11 00:00:00 -0400
24532,20647,12R,699000,2015-01-07 00:00:00 -0500
24533,20647,5K,1250000,2014-10-15 00:00:00 -0400
24534,20647,11N,795000,2014-07-11 00:00:00 -0400
24535,20647,10A,765000,2014-03-17 00:00:00 -0400
24536,20647,5-B,475000,2017-05-02 00:00:00 -0400
24537,20647,10E,1395000,2017-03-07 00:00:00 -0500
24538,20647,12U,1375000,2017-01-19 00:00:00 -0500
24539,20647,8-F,475000,2018-04-12 00:00:00 -0400
24540,20647,1-F,435000,2018-06-21 00:00:00 -0400
24541,20647,12-P,1895000,2018-05-31 00:00:00 -0400
24542,20661,5b,420000,2018-07-02 17:41:58 -0400
24543,20661,2B,359000,2018-01-25 16:44:23 -0500
24544,20661,7CC,360000,2018-06-26 00:00:00 -0400
24545,20661,5E,350000,2015-08-26 00:00:00 -0400
24546,20661,5-E,425000,2017-11-08 00:00:00 -0500
24547,20661,4C,370000,2017-11-07 00:00:00 -0500
24548,20661,2F,650000,2015-06-09 00:00:00 -0400
24549,20661,2B,319000,2014-05-27 00:00:00 -0400
24550,20661,2A,695000,2018-02-06 00:00:00 -0500
24551,20669,5D,1350000,2018-04-13 00:00:00 -0400
24552,20669,9C,2500000,2017-09-05 10:43:16 -0400
24553,20669,11A,2250000,2016-02-16 00:00:00 -0500
24554,20669,3B,1525000,2015-09-15 00:00:00 -0400
24555,20669,9E,2395000,2014-02-18 00:00:00 -0500
24556,20669,11A,1495000,2014-05-15 00:00:00 -0400
24557,20669,5A,2295000,2015-10-23 16:20:09 -0400
24558,20669,3C,2495000,2015-05-26 00:00:00 -0400
24559,20669,8E,2375000,2016-04-01 00:00:00 -0400
24560,20669,3D,1225000,2014-04-29 00:00:00 -0400
24561,20674,6D,1595000,2016-11-30 00:00:00 -0500
24562,20674,1C,925000,2015-09-14 00:00:00 -0400
24563,20674,1-B,1025000,2015-03-24 00:00:00 -0400
24564,20674,1B,1299000,2017-09-12 00:00:00 -0400
24565,20674,2-B,635000,2014-09-11 00:00:00 -0400
24566,20674,2B,795000,2017-04-19 00:23:23 -0400
24567,20674,4D,545000,2018-04-25 00:00:00 -0400
24568,20678,D3,589000,2018-02-09 00:00:00 -0500
24569,20678,B5,475000,2015-02-23 15:13:54 -0500
24570,20678,02,635000,2017-05-18 00:00:00 -0400
24571,20678,A5,649000,2018-07-09 00:00:00 -0400
24572,20678,C3,595000,2016-09-15 08:13:32 -0400
24573,20678,C2,530000,2015-04-01 00:00:00 -0400
24574,20678,A5,510000,2015-09-07 00:00:00 -0400
24575,20678,D-1,479000,2017-02-22 00:00:00 -0500
24576,20678,A2,500000,2015-07-27 00:00:00 -0400
24577,20683,4E,849000,2014-08-25 00:00:00 -0400
24578,20683,1D,499000,2015-10-16 00:00:00 -0400
24579,20683,2C,319000,2016-03-17 00:00:00 -0400
24580,20683,6C,339000,2016-05-17 15:46:18 -0400
24581,20683,5E,525000,2017-11-09 00:00:00 -0500
24582,20683,1H,549000,2015-04-27 00:00:00 -0400
24583,20683,3C,299000,2014-07-28 00:00:00 -0400
24584,20683,3-F,330000,2016-02-08 00:00:00 -0500
24585,20683,3-B,415000,2017-09-17 00:00:00 -0400
24586,20683,6D,446000,2014-03-27 00:00:00 -0400
24587,20683,3B,315000,2014-04-16 00:00:00 -0400
24588,20683,5H,435000,2014-12-02 00:00:00 -0500
24589,20683,6EF,965000,2017-05-15 00:00:00 -0400
24590,20683,LA,699000,2015-03-31 00:00:00 -0400
24591,20683,5G,399000,2018-01-23 10:20:40 -0500
24592,20683,5D,500000,2014-03-07 00:00:00 -0500
24593,20683,6-D,655000,2017-06-13 00:00:00 -0400
24594,20683,1H,550000,2018-05-02 00:00:00 -0400
24595,20683,4A,629000,2018-03-05 00:00:00 -0500
24596,20765,2A,2100000,2016-06-03 00:00:00 -0400
24597,20765,4B,1495000,2018-08-23 00:00:00 -0400
24598,20765,6B,1970000,2016-11-17 00:00:00 -0500
24599,20765,7THFLOOR,4950000,2017-09-11 00:00:00 -0400
24600,20765,PH-AB,6875000,2018-04-04 00:00:00 -0400
24601,20792,8B,2695000,2016-01-14 00:00:00 -0500
24602,20792,14B,4099000,2016-04-15 00:00:00 -0400
24603,20792,9-B,2600000,2016-02-19 00:00:00 -0500
24604,20792,3B,1875000,2017-05-11 00:00:00 -0400
24605,20792,14-A,3150000,2014-04-09 00:00:00 -0400
24606,20792,11C,4995000,2015-10-22 00:00:00 -0400
24607,20795,5C,6250000,2015-12-03 00:00:00 -0500
24608,20795,GALLERY,16750000,2017-09-05 00:00:00 -0400
24609,20809,4A,579000,2015-09-24 00:00:00 -0400
24610,20809,3B,499000,2014-04-15 00:00:00 -0400
24611,20809,PHB,669000,2015-08-06 00:00:00 -0400
24612,20809,5-B,825000,2018-03-06 00:00:00 -0500
24613,20809,PHB,849000,2017-04-18 00:00:00 -0400
24614,20809,5A,579000,2015-12-01 00:00:00 -0500
24615,20809,2A,650000,2018-08-03 12:54:32 -0400
24616,20811,703,700000,2015-02-23 00:00:00 -0500
24617,20811,3102/03,2095000,2017-03-27 00:00:00 -0400
24618,20811,803,760000,2018-05-31 00:00:00 -0400
24619,20811,3001/07,2350000,2014-03-17 00:00:00 -0400
24620,20811,2101,1650000,2017-10-10 00:00:00 -0400
24621,20811,2401,1595000,2018-08-08 00:00:00 -0400
24622,20811,2603,825000,2018-03-22 00:00:00 -0400
24623,20811,1505,1195000,2015-11-19 00:00:00 -0500
24624,20811,1707,999000,2016-03-31 00:00:00 -0400
24625,20811,3507,950000,2014-06-25 00:00:00 -0400
24626,20811,2604,799000,2015-03-10 00:00:00 -0400
24627,20811,603,850000,2015-02-13 00:00:00 -0500
24628,20811,1606,1500000,2017-11-16 00:00:00 -0500
24629,20811,1001,2495000,2017-12-28 00:00:00 -0500
24630,20811,3404,925000,2014-05-28 00:00:00 -0400
24631,20811,3401,1295000,2014-04-21 00:00:00 -0400
24632,20811,3207,1095000,2017-01-17 00:00:00 -0500
24633,20811,PH3604,799000,2017-04-24 00:00:00 -0400
24634,20811,2405,2350000,2014-04-03 00:00:00 -0400
24635,20811,904,799000,2018-05-29 00:00:00 -0400
24636,20811,2404/05,2350000,2014-05-09 00:00:00 -0400
24637,20811,607,1070000,2014-08-27 12:45:09 -0400
24638,20811,2801/2802,3350000,2018-06-20 19:03:06 -0400
24639,20811,1406,1345000,2018-04-27 00:00:00 -0400
24640,20811,1801,1325000,2018-03-01 14:58:10 -0500
24641,20811,PH7,1095000,2018-07-03 11:35:29 -0400
24642,20811,2501/02,3450000,2015-04-28 00:00:00 -0400
24643,20811,1603,699000,2014-08-14 00:00:00 -0400
24644,20811,2001,1299000,2014-11-03 00:00:00 -0500
24645,20811,2901/02,3695000,2017-02-20 00:00:00 -0500
24646,20811,1006,1395000,2017-06-01 00:00:00 -0400
24647,20811,2102,1245000,2017-03-23 11:40:16 -0400
24648,20811,1706,1395000,2016-03-29 00:00:00 -0400
24649,20811,1002,1395000,2015-07-20 00:00:00 -0400
24650,20811,502/503,2195000,2017-08-30 00:00:00 -0400
24651,20811,901,1300000,2015-08-12 00:00:00 -0400
24652,20811,604/05 ,2395000,2018-07-16 16:06:41 -0400
24653,20811,1505,1295000,2018-07-09 00:00:00 -0400
24654,20814,3D,969000,2018-08-31 00:00:00 -0400
24655,20814,3-D,500000,2014-04-25 00:00:00 -0400
24656,20814,6B,645000,2017-09-06 00:00:00 -0400
24657,20814,4B,725000,2018-08-27 00:00:00 -0400
24658,20814,2-D,664000,2014-04-25 00:00:00 -0400
24659,20814,1-C,299500,2014-04-25 00:00:00 -0400
24660,20814,3D,895000,2015-03-03 16:36:12 -0500
24661,20814,2-D,899000,2016-09-30 00:00:00 -0400
24662,20832,PH1D,2250000,2018-04-25 00:00:00 -0400
24663,20832,PH1G,1995000,2014-04-22 00:00:00 -0400
24664,20832,4G,799000,2015-03-23 00:00:00 -0400
24665,20832,10E,995000,2018-01-17 16:23:45 -0500
24666,20832,6B,859000,2017-10-10 00:00:00 -0400
24667,20832,12-H,1775000,2015-10-22 00:00:00 -0400
24668,20832,6D,950000,2015-04-23 00:00:00 -0400
24669,20832,17C,1299000,2016-09-09 00:00:00 -0400
24670,20832,4-K,1799000,2018-06-19 00:00:00 -0400
24671,20832,12DE,2250000,2015-09-10 12:12:30 -0400
24672,20832,8H,1775000,2016-06-02 00:00:00 -0400
24673,20832,15F,1295000,2016-04-20 10:53:55 -0400
24674,20832,5G,755000,2014-06-23 00:00:00 -0400
24675,20832,6F,1149000,2017-04-19 15:05:31 -0400
24676,20832,6-F,875000,2015-01-15 00:00:00 -0500
24677,20832,PH,2995000,2018-08-03 00:00:00 -0400
24678,20832,6G,859000,2016-03-15 00:00:00 -0400
24679,20832,3A,1695000,2014-02-18 00:00:00 -0500
24680,20832,7B,859000,2017-04-11 00:00:00 -0400
24681,20832,4-B,899000,2018-04-25 00:00:00 -0400
24682,20832,17JKI,4995000,2017-09-08 00:00:00 -0400
24683,20839,14E,4995000,2014-09-30 00:00:00 -0400
24684,20839,PH,22500000,2018-05-23 00:00:00 -0400
24685,20839,2A,4295000,2017-04-17 00:00:00 -0400
24686,20839,11/C,1660000,2014-04-30 00:00:00 -0400
24687,20839,4D,1100000,2015-01-15 00:00:00 -0500
24688,20839,15E,5400000,2015-07-02 00:00:00 -0400
24689,20854,5D,289000,2015-10-16 00:00:00 -0400
24690,20854,GLA,339000,2015-08-10 00:00:00 -0400
24691,20854,2C,399000,2018-01-02 00:00:00 -0500
24692,20854,3D,399000,2017-10-18 00:00:00 -0400
24693,20854,2-F,399000,2015-07-16 00:00:00 -0400
24694,20854,5-H,379000,2017-03-21 00:00:00 -0400
24695,20854,5F,498000,2018-06-13 00:00:00 -0400
24696,20854,2G,215000,2014-11-13 00:00:00 -0500
24697,20854,5E,339000,2014-03-07 19:00:00 -0500
24698,20854,2-H,449000,2014-10-20 00:00:00 -0400
24699,20854,5D,289000,2015-10-06 00:00:00 -0400
24700,20854,1G,279000,2015-05-04 20:00:00 -0400
24701,20854,2-E,499000,2015-12-04 00:00:00 -0500
24702,20854,4B,399000,2018-04-09 00:00:00 -0400
24703,20854,5-B,359000,2017-04-15 00:00:00 -0400
24704,20854,1-H,350000,2017-03-07 00:00:00 -0500
24705,20854,G-LD,239000,2014-08-20 00:00:00 -0400
24706,20854,2-E,199000,2014-08-13 00:00:00 -0400
24707,20854,2G,299999,2016-10-19 00:00:00 -0400
24708,20854,4E,390000,2017-07-31 00:00:00 -0400
24709,20854,5D,289000,2015-10-16 00:00:00 -0400
24710,20861,6B,745000,2017-10-12 00:00:00 -0400
24711,20861,2C,675000,2016-08-19 00:00:00 -0400
24712,20861,6E,699000,2017-03-08 00:00:00 -0500
24713,20869,6M,740000,2018-01-22 00:00:00 -0500
24714,20869,2J,1695000,2018-01-17 00:00:00 -0500
24715,20869,3-L,1995000,2017-11-28 00:00:00 -0500
24716,20869,10-G,999000,2016-05-03 00:00:00 -0400
24717,20869,5E,1275000,2016-01-19 00:00:00 -0500
24718,20869,7J,1650000,2015-06-08 00:00:00 -0400
24719,20869,2D,1690000,2014-11-17 00:00:00 -0500
24720,20869,14F,949000,2015-06-24 00:00:00 -0400
24721,20869,8E,1250000,2017-10-06 00:00:00 -0400
24722,20869,4E,1195000,2018-07-10 17:31:23 -0400
24723,20869,12B,1250000,2014-05-14 00:00:00 -0400
24724,20869,5A,1070000,2016-04-27 00:00:00 -0400
24725,20869,3F,980000,2017-05-03 00:00:00 -0400
24726,20869,4M,679000,2015-09-01 12:05:41 -0400
24727,20869,2H,1795000,2017-12-11 00:00:00 -0500
24728,20881,20DE,4150000,2015-04-07 00:00:00 -0400
24729,20881,4D,2175000,2018-05-30 00:00:00 -0400
24730,20881,26F,1275000,2015-01-07 00:00:00 -0500
24731,20881,6E,859000,2017-09-05 16:01:48 -0400
24732,20881,7B,1995000,2014-10-06 00:00:00 -0400
24733,20881,28B,1150000,2017-08-04 00:00:00 -0400
24734,20881,29D,1900000,2017-10-11 00:00:00 -0400
24735,20881,16C,2250000,2017-02-08 00:00:00 -0500
24736,20881,32F,1349000,2016-04-26 00:00:00 -0400
24737,20881,15D,1895000,2018-03-28 00:00:00 -0400
24738,20881,5B,998000,2018-04-20 11:51:54 -0400
24739,20881,32E,1295000,2014-11-24 00:00:00 -0500
24740,20881,27-B,1275000,2014-10-29 00:00:00 -0400
24741,20881,20B,1150000,2017-11-22 00:00:00 -0500
24742,20881,27E,1295000,2017-02-28 00:00:00 -0500
24743,20881,30D,2499000,2016-10-13 00:00:00 -0400
24744,20881,23D,1895000,2018-06-04 00:00:00 -0400
24745,20881,24E,1150000,2014-02-13 00:00:00 -0500
24746,20881,25E,1195000,2017-05-02 00:00:00 -0400
24747,20881,28F,1195000,2018-04-02 00:00:00 -0400
24748,20881,17D,1715000,2018-09-04 00:00:00 -0400
24749,20881,4A,615000,2014-04-25 00:00:00 -0400
24750,20881,23E,1175000,2015-06-19 00:00:00 -0400
24751,20881,2F,1050000,2016-04-29 00:00:00 -0400
24752,20898,4-D,475000,2016-04-18 00:00:00 -0400
24753,20909,11E,2650000,2017-03-28 00:00:00 -0400
24754,20909,6W,2750000,2017-05-25 00:00:00 -0400
24755,20909,10E,2350000,2016-01-25 00:00:00 -0500
24756,20909,4WEST,2975000,2015-09-15 00:00:00 -0400
24757,20909,12W,1995000,2018-06-04 00:00:00 -0400
24758,20909,9-E,3450000,2018-02-28 00:00:00 -0500
24759,20936,1A,1200000,2014-05-15 00:00:00 -0400
24760,20936,PHA,29500000,2014-05-15 00:00:00 -0400
24761,20936,4,10300000,2014-03-21 00:00:00 -0400
24762,20936,MAISONETTE,12750000,2014-03-21 00:00:00 -0400
24763,20936,7,11200000,2014-05-16 00:00:00 -0400
24764,20936,3,10000000,2014-04-25 00:00:00 -0400
24765,20936,10,11950000,2014-03-21 00:00:00 -0400
24766,20936,11,12500000,2014-04-01 00:00:00 -0400
24767,20936,6,10800000,2014-04-02 00:00:00 -0400
24768,20936,PHB,10850000,2014-03-21 00:00:00 -0400
24769,20936,5,10800000,2014-04-25 00:00:00 -0400
24770,20936,PHC,27500000,2014-03-21 00:00:00 -0400
24771,20936,PH/B,10850000,2015-01-09 00:00:00 -0500
24772,20936,4,13975000,2018-03-27 13:42:02 -0400
24773,20937,4B,7250000,2016-10-24 00:00:00 -0400
24774,20937,9/10D,11000000,2015-04-20 00:00:00 -0400
24775,20937,11D,6500000,2014-02-14 00:00:00 -0500
24776,20937,4C,3895000,2018-03-16 00:00:00 -0400
24777,20944,7G,745000,2017-09-29 00:00:00 -0400
24778,20944,5FE,5499000,2015-04-29 00:00:00 -0400
24779,20944,10E,1550000,2017-02-16 00:00:00 -0500
24780,20944,9H,385000,2014-03-24 00:00:00 -0400
24781,20944,11H,395000,2015-04-18 00:00:00 -0400
24782,20944,12D,1995000,2018-09-04 00:00:00 -0400
24783,20944,5-B,1175000,2017-06-14 00:00:00 -0400
24784,20950,4G,999000,2015-10-15 00:00:00 -0400
24785,20950,3A,550000,2016-05-10 00:00:00 -0400
24786,20950,2H,760000,2016-05-20 00:00:00 -0400
24787,20950,6A,550000,2016-01-01 00:00:00 -0500
24788,20950,6-H,819900,2016-08-12 00:00:00 -0400
24789,20950,5C/6C,1695000,2018-07-20 00:00:00 -0400
24790,20950,4BC,1895000,2016-07-20 00:00:00 -0400
24791,20950,1F,595000,2017-05-30 00:00:00 -0400
24792,20950,5A,615000,2017-05-16 00:00:00 -0400
24793,20950,2D,492000,2014-10-14 00:00:00 -0400
24794,20992,3-E,439000,2015-10-01 00:00:00 -0400
24795,20992,1L,419000,2017-01-25 00:00:00 -0500
24796,20992,5H,620000,2017-04-04 00:00:00 -0400
24797,20992,3D,815000,2018-03-15 00:00:00 -0400
24798,20992,1-E,699000,2016-10-27 00:00:00 -0400
24799,20992,2-D,749000,2014-11-13 00:00:00 -0500
24800,20992,5-G,890000,2015-03-15 00:00:00 -0400
24801,20992,3H,550000,2014-11-21 00:00:00 -0500
24802,20992,5D,750000,2014-12-03 00:00:00 -0500
24803,20992,6E,749000,2015-09-21 00:00:00 -0400
24804,20992,1-D,675000,2015-04-07 00:00:00 -0400
24805,20992,5B,695000,2017-10-11 00:00:00 -0400
24806,20992,3B,620000,2016-07-15 00:00:00 -0400
24807,21013,12H/I,785000,2018-04-16 00:00:00 -0400
24808,21013,14LM,2875000,2018-03-14 17:26:48 -0400
24809,21013,2C,1295000,2018-07-23 00:00:00 -0400
24810,21013,6LM,1995000,2014-05-28 00:00:00 -0400
24811,21013,8I,475000,2015-05-11 00:00:00 -0400
24812,21013,4D,3795000,2015-05-14 00:00:00 -0400
24813,21013,6D,4495000,2015-12-07 00:00:00 -0500
24814,21013,16AM,5000000,2015-09-10 00:00:00 -0400
24815,21013,16I,499000,2016-05-03 00:00:00 -0400
24816,21013,6AB,4950000,2018-01-15 00:00:00 -0500
24817,21013,6C,899000,2014-02-07 00:00:00 -0500
24818,21013,9K,1250000,2015-05-18 00:00:00 -0400
24819,21013,3M,949000,2014-12-12 00:00:00 -0500
24820,21013,2HIJ,2300000,2016-06-08 00:00:00 -0400
24821,21013,7H,459000,2017-05-19 00:00:00 -0400
24822,21013,2C,950000,2014-01-23 00:00:00 -0500
24823,21013,8K/L,2499000,2017-06-13 00:00:00 -0400
24824,21013,5-J,3895000,2017-03-27 00:00:00 -0400
24825,21013,12D,11300000,2015-09-19 00:00:00 -0400
24826,21013,10A,4500000,2017-10-08 00:00:00 -0400
24827,21017,1A,495000,2014-12-19 00:00:00 -0500
24828,21017,2G,789000,2015-09-14 00:00:00 -0400
24829,21017,1C,569000,2015-03-17 00:00:00 -0400
24830,21017,6G,725000,2018-02-14 00:00:00 -0500
24831,21017,6B,615000,2017-06-12 00:00:00 -0400
24832,21017,5E,535000,2017-05-11 00:00:00 -0400
24833,21017,3D,549000,2018-05-17 15:33:19 -0400
24834,21017,2C,475000,2014-03-27 00:00:00 -0400
24835,21017,2A,800000,2016-09-09 00:00:00 -0400
24836,21017,2-C,599000,2017-11-13 00:00:00 -0500
24837,21028,3C,3200000,2014-08-28 00:00:00 -0400
24838,21028,8C,3800000,2017-10-02 00:00:00 -0400
24839,21028,6E,2175000,2018-02-28 00:00:00 -0500
24840,21028,11E,2200000,2015-04-30 00:00:00 -0400
24841,21028,9E,3000000,2015-01-12 00:00:00 -0500
24842,21028,6E,2095000,2015-06-11 00:00:00 -0400
24843,21028,8C,2750000,2016-02-23 00:00:00 -0500
24844,21028,13E,2300000,2016-04-20 10:18:19 -0400
24845,21028,13-F,4995000,2018-04-05 00:00:00 -0400
24846,21028,7E,2200000,2014-04-28 00:00:00 -0400
24847,21028,4C,2519000,2014-06-12 16:17:21 -0400
24848,21028,5B,1125000,2017-02-14 00:00:00 -0500
24849,21028,7A,4250000,2016-04-12 00:00:00 -0400
24850,21028,10C,3195000,2017-10-27 00:00:00 -0400
24851,21028,2E,1995000,2017-06-23 00:00:00 -0400
24852,21028,4C,2999000,2014-06-13 16:36:16 -0400
24853,21067,11H,3950000,2015-09-17 00:00:00 -0400
24854,21067,17A,6395000,2015-08-14 00:00:00 -0400
24855,21067,5A,4499000,2016-04-27 00:00:00 -0400
24856,21067,2G,1800000,2015-08-26 00:00:00 -0400
24857,21067,16D,2995000,2015-03-04 00:00:00 -0500
24858,21067,9H,4495000,2015-03-17 00:00:00 -0400
24859,21067,16-A,8500000,2014-10-06 00:00:00 -0400
24860,21067,5F,2995000,2014-05-26 00:00:00 -0400
24861,21067,5E,2495000,2018-08-28 00:00:00 -0400
24862,21067,9F,2295000,2016-08-11 00:00:00 -0400
24863,21067,8/9C,2495000,2018-02-02 00:00:00 -0500
24864,21067,6/7G,2365000,2017-01-24 00:00:00 -0500
24865,21110,3FL,4750000,2017-05-26 00:00:00 -0400
24866,21110,4FL,5150000,2015-02-13 00:00:00 -0500
24867,21128,2712,1650000,2015-02-11 00:00:00 -0500
24868,21128,3520,3350000,2015-02-13 00:00:00 -0500
24869,21128,3800,2400000,2014-08-05 00:00:00 -0400
24870,21128,2124,1725000,2015-07-30 00:00:00 -0400
24871,21128,1010,3250000,2018-03-08 00:00:00 -0500
24872,21128,2112,2700000,2017-05-23 00:00:00 -0400
24873,21128,2222,995000,2016-03-28 00:00:00 -0400
24874,21128,2306,1350000,2015-09-23 00:00:00 -0400
24875,21128,916,2499000,2018-08-06 10:32:24 -0400
24876,21128,2226,1695000,2015-10-28 00:00:00 -0400
24877,21128,2204,1125000,2016-11-08 00:00:00 -0500
24878,21128,1226,1475000,2016-05-10 00:00:00 -0400
24879,21128,3000,3395000,2016-12-01 00:00:00 -0500
24880,21128,2316,1430000,2017-10-05 00:00:00 -0400
24881,21128,1201,975000,2015-01-07 00:00:00 -0500
24882,21128,3522,1750000,2014-06-10 00:00:00 -0400
24883,21128,2002,1295000,2015-05-12 00:00:00 -0400
24884,21128,1822,870000,2015-03-11 00:00:00 -0400
24885,21128,1112,1670000,2016-02-01 12:12:06 -0500
24886,21128,901,1100000,2016-06-08 00:00:00 -0400
24887,21128,1826,1600000,2016-04-04 00:00:00 -0400
24888,21128,930,1695000,2018-08-30 00:00:00 -0400
24889,21128,1704,1350000,2018-02-14 00:00:00 -0500
24890,21128,920,3000000,2015-10-26 00:00:00 -0400
24891,21128,1600,1749000,2017-02-17 00:00:00 -0500
24892,21128,930,1595000,2015-07-16 00:00:00 -0400
24893,21128,2016,2075000,2015-01-26 00:00:00 -0500
24894,21128,PH-3910,4700000,2017-01-27 00:00:00 -0500
24895,21128,3408,2295000,2014-04-29 00:00:00 -0400
24896,21128,3108,2325000,2014-08-07 00:00:00 -0400
24897,21128,2428,795000,2014-01-30 00:00:00 -0500
24898,21128,2320,2475000,2018-04-02 00:00:00 -0400
24899,21128,1202,1295000,2017-04-12 00:00:00 -0400
24900,21128,1620,2995000,2018-05-03 00:00:00 -0400
24901,21128,1406,1288000,2014-07-07 00:00:00 -0400
24902,21128,1702,1235000,2015-11-16 00:00:00 -0500
24903,21128,1926,1630000,2018-05-24 00:00:00 -0400
24904,21128,3710,2850000,2018-04-27 00:00:00 -0400
24905,21128,3022,1750000,2015-03-11 00:00:00 -0400
24906,21128,3830,3495000,2015-02-04 00:00:00 -0500
24907,21128,3122,1750000,2018-06-27 16:33:22 -0400
24908,21128,3108,2625000,2017-05-12 00:00:00 -0400
24909,21128,928,995000,2017-04-20 06:52:57 -0400
